x,y,depth
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.310000000000000000e+02,1.820000000000000000e+02,1.321000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.300000000000000000e+02,1.850000000000000000e+02,1.500000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.740000000000000000e+02,1.120000000000000000e+02,1.547000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.660000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.520000000000000000e+02,1.320000000000000000e+02,1.332000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.510000000000000000e+02,1.360000000000000000e+02,1.527000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.980000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.380000000000000000e+02,1.700000000000000000e+02,1.347000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.900000000000000000e+02,1.700000000000000000e+02,1.301000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.360000000000000000e+02,1.740000000000000000e+02,1.493000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.970000000000000000e+02,1.680000000000000000e+02,1.481000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.900000000000000000e+02,1.710000000000000000e+02,1.306000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.760000000000000000e+02,1.140000000000000000e+02,1.332000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
1.750000000000000000e+02,1.140000000000000000e+02,1.327000000000000000e+03
